"MSN","YYYYMM","Value","Column_Order","Description","Unit"
"CLEIEUS","199107","143.949","1","Coal Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLEIEUS","199108","144.013","1","Coal Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLEIEUS","199109","129.015","1","Coal Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLEIEUS","199110","123.978","1","Coal Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLEIEUS","199111","127.845","1","Coal Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLEIEUS","199112","133.546","1","Coal Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLEIEUS","199113","1547.174","1","Coal Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLEIEUS","199201","137.301","1","Coal Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLEIEUS","199202","121.046","1","Coal Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLEIEUS","199203","126.118","1","Coal Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLEIEUS","199204","118.253","1","Coal Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLEIEUS","199205","121.867","1","Coal Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLEIEUS","199206","128.969","1","Coal Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLEIEUS","199207","148.466","1","Coal Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLEIEUS","199208","142.073","1","Coal Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLEIEUS","199209","132.68","1","Coal Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLEIEUS","199210","126.323","1","Coal Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLEIEUS","199211","125.932","1","Coal Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLEIEUS","199212","139.514","1","Coal Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLEIEUS","199213","1568.541","1","Coal Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLEIEUS","199301","139.192","1","Coal Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLEIEUS","199302","127.985","1","Coal Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLEIEUS","199303","134.525","1","Coal Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLEIEUS","199304","119.53","1","Coal Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLEIEUS","199305","120.403","1","Coal Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLEIEUS","199306","136.622","1","Coal Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLEIEUS","199307","157.879","1","Coal Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLEIEUS","199308","156.306","1","Coal Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLEIEUS","199309","133.362","1","Coal Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLEIEUS","199310","130.249","1","Coal Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLEIEUS","199311","131.726","1","Coal Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLEIEUS","199312","143.84","1","Coal Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLEIEUS","199313","1631.619","1","Coal Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLEIEUS","199401","153.033","1","Coal Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLEIEUS","199402","131.176","1","Coal Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLEIEUS","199403","132.465","1","Coal Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLEIEUS","199404","120.324","1","Coal Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLEIEUS","199405","126.424","1","Coal Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLEIEUS","199406","146.556","1","Coal Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLEIEUS","199407","153.288","1","Coal Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLEIEUS","199408","151.671","1","Coal Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLEIEUS","199409","133.159","1","Coal Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLEIEUS","199410","129.156","1","Coal Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLEIEUS","199411","124.004","1","Coal Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLEIEUS","199412","136.597","1","Coal Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLEIEUS","199413","1637.853","1","Coal Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLEIEUS","199501","143.021","1","Coal Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLEIEUS","199502","127.706","1","Coal Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLEIEUS","199503","127.28","1","Coal Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLEIEUS","199504","118.351","1","Coal Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLEIEUS","199505","125.449","1","Coal Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLEIEUS","199506","138.839","1","Coal Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLEIEUS","199507","159.553","1","Coal Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLEIEUS","199508","167.628","1","Coal Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLEIEUS","199509","137.401","1","Coal Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLEIEUS","199510","132.8","1","Coal Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLEIEUS","199511","134.52","1","Coal Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLEIEUS","199512","147.312","1","Coal Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLEIEUS","199513","1659.861","1","Coal Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLEIEUS","199601","153.837","1","Coal Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLEIEUS","199602","138.376","1","Coal Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLEIEUS","199603","138.292","1","Coal Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLEIEUS","199604","124.822","1","Coal Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLEIEUS","199605","134.946","1","Coal Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLEIEUS","199606","147.155","1","Coal Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLEIEUS","199607","160.858","1","Coal Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLEIEUS","199608","162.915","1","Coal Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLEIEUS","199609","144.022","1","Coal Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLEIEUS","199610","143.326","1","Coal Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLEIEUS","199611","147.244","1","Coal Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLEIEUS","199612","155.73","1","Coal Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLEIEUS","199613","1751.523","1","Coal Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLEIEUS","199701","162.152","1","Coal Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLEIEUS","199702","135.796","1","Coal Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLEIEUS","199703","138.416","1","Coal Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLEIEUS","199704","130.251","1","Coal Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLEIEUS","199705","136.447","1","Coal Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLEIEUS","199706","147.54","1","Coal Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLEIEUS","199707","169.012","1","Coal Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLEIEUS","199708","164.831","1","Coal Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLEIEUS","199709","152.266","1","Coal Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLEIEUS","199710","152.066","1","Coal Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLEIEUS","199711","146.341","1","Coal Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLEIEUS","199712","160.901","1","Coal Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLEIEUS","199713","1796.019","1","Coal Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLEIEUS","199801","159.512","1","Coal Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLEIEUS","199802","138.604","1","Coal Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLEIEUS","199803","144.061","1","Coal Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLEIEUS","199804","133.342","1","Coal Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLEIEUS","199805","146.166","1","Coal Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLEIEUS","199806","158.502","1","Coal Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLEIEUS","199807","174.896","1","Coal Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLEIEUS","199808","174.646","1","Coal Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLEIEUS","199809","156.62","1","Coal Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLEIEUS","199810","147.251","1","Coal Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLEIEUS","199811","139.318","1","Coal Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLEIEUS","199812","154.231","1","Coal Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLEIEUS","199813","1827.148","1","Coal Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLEIEUS","199901","161.298","1","Coal Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLEIEUS","199902","138.005","1","Coal Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLEIEUS","199903","145.089","1","Coal Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLEIEUS","199904","137.428","1","Coal Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLEIEUS","199905","144.811","1","Coal Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLEIEUS","199906","157.29","1","Coal Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLEIEUS","199907","179.321","1","Coal Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLEIEUS","199908","173.611","1","Coal Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLEIEUS","199909","154.789","1","Coal Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLEIEUS","199910","147.442","1","Coal Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLEIEUS","199911","142.017","1","Coal Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLEIEUS","199912","154.302","1","Coal Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLEIEUS","199913","1835.402","1","Coal Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLEIEUS","200001","172.812","1","Coal Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLEIEUS","200002","155.668","1","Coal Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLEIEUS","200003","152.267","1","Coal Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLEIEUS","200004","137.223","1","Coal Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLEIEUS","200005","151.153","1","Coal Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLEIEUS","200006","165.685","1","Coal Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLEIEUS","200007","172.726","1","Coal Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLEIEUS","200008","179.381","1","Coal Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLEIEUS","200009","158.544","1","Coal Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLEIEUS","200010","156.549","1","Coal Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLEIEUS","200011","154.933","1","Coal Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLEIEUS","200012","169.425","1","Coal Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLEIEUS","200013","1926.365","1","Coal Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLEIEUS","200101","171.288","1","Coal Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLEIEUS","200102","146.109","1","Coal Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLEIEUS","200103","150.988","1","Coal Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLEIEUS","200104","136.387","1","Coal Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLEIEUS","200105","148.705","1","Coal Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLEIEUS","200106","159.372","1","Coal Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLEIEUS","200107","176.804","1","Coal Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLEIEUS","200108","180.577","1","Coal Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLEIEUS","200109","153.121","1","Coal Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLEIEUS","200110","146.562","1","Coal Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLEIEUS","200111","142.291","1","Coal Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLEIEUS","200112","156.63","1","Coal Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLEIEUS","200113","1868.834","1","Coal Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLEIEUS","200201","159.273","1","Coal Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLEIEUS","200202","139.409","1","Coal Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLEIEUS","200203","146.517","1","Coal Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLEIEUS","200204","138.28","1","Coal Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLEIEUS","200205","147.879","1","Coal Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLEIEUS","200206","161.477","1","Coal Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLEIEUS","200207","179.258","1","Coal Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLEIEUS","200208","177.299","1","Coal Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLEIEUS","200209","162.597","1","Coal Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
