id,date,confirmed,deaths,recovered,tests,vaccines,people_vaccinated,people_fully_vaccinated,hosp,icu,vent,school_closing,workplace_closing,cancel_events,gatherings_restrictions,transport_closing,stay_home_restrictions,internal_movement_restrictions,international_movement_restrictions,information_campaigns,testing_policy,contact_tracing,facial_coverings,vaccination_policy,elderly_people_protection,government_response_index,stringency_index,containment_health_index,economic_support_index,administrative_area_level,administrative_area_level_1,administrative_area_level_2,administrative_area_level_3,latitude,longitude,population,iso_alpha_3,iso_alpha_2,iso_numeric,iso_currency,key_local,key_google_mobility,key_apple_mobility,key_jhu_csse,key_nuts,key_gadm
7dc8ca27,2021-09-20,3938756,62432,NA,34559296,32499831,17870564,14918109,12160,3514,NA,-2,0,-2,0,0,-1,-1,3,2,3,2,-2,5,2,51.3,37.96,53.27,37.5,2,United States,Texas,NA,31.170604705,-99.6843408554231,28995881,USA,US,840,USD,48,ChIJSTKCCzZwQIYRPN4IGI8c6xY,Texas,US48,NA,USA.44_1
7dc8ca27,2021-09-21,3954709,62778,NA,34662839,32566172,17892458,14951866,11950,3540,NA,-2,0,-2,0,0,-1,-1,3,2,3,2,-2,5,2,51.3,37.96,53.27,37.5,2,United States,Texas,NA,31.170604705,-99.6843408554231,28995881,USA,US,840,USD,48,ChIJSTKCCzZwQIYRPN4IGI8c6xY,Texas,US48,NA,USA.44_1
7dc8ca27,2021-09-22,3972002,63162,NA,34777455,32628336,17913094,14983226,11502,3455,NA,-2,0,-2,0,0,-1,-1,3,2,3,2,-2,5,2,51.3,37.96,53.27,37.5,2,United States,Texas,NA,31.170604705,-99.6843408554231,28995881,USA,US,840,USD,48,ChIJSTKCCzZwQIYRPN4IGI8c6xY,Texas,US48,NA,USA.44_1
7dc8ca27,2021-09-23,3982646,63608,NA,34882374,32692417,17934118,15013849,11336,3333,NA,-2,0,-2,0,0,-1,-1,3,2,3,2,-2,5,2,51.3,37.96,53.27,37.5,2,United States,Texas,NA,31.170604705,-99.6843408554231,28995881,USA,US,840,USD,48,ChIJSTKCCzZwQIYRPN4IGI8c6xY,Texas,US48,NA,USA.44_1
7dc8ca27,2021-09-24,3999392,64016,NA,34991883,32785141,17960568,15053876,10863,3294,NA,-2,0,-2,0,0,-1,-1,3,2,3,2,-2,5,2,51.3,37.96,53.27,37.5,2,United States,Texas,NA,31.170604705,-99.6843408554231,28995881,USA,US,840,USD,48,ChIJSTKCCzZwQIYRPN4IGI8c6xY,Texas,US48,NA,USA.44_1
7dc8ca27,2021-09-25,4005238,64274,NA,35068662,32845378,17978053,15079375,10481,3241,NA,-2,0,-2,0,0,-1,-1,3,2,3,2,-2,5,2,51.3,37.96,53.27,37.5,2,United States,Texas,NA,31.170604705,-99.6843408554231,28995881,USA,US,840,USD,48,ChIJSTKCCzZwQIYRPN4IGI8c6xY,Texas,US48,NA,USA.44_1
7dc8ca27,2021-09-26,4011213,64419,NA,35112598,32879741,17987130,15095662,10198,3237,NA,-2,0,-2,0,0,-1,-1,3,2,3,2,-2,5,2,51.3,37.96,53.27,37.5,2,United States,Texas,NA,31.170604705,-99.6843408554231,28995881,USA,US,840,USD,48,ChIJSTKCCzZwQIYRPN4IGI8c6xY,Texas,US48,NA,USA.44_1
7dc8ca27,2021-09-27,4021667,64538,NA,35178641,32961042,18009413,15118247,9950,3134,NA,-2,0,-1,0,0,0,-1,3,2,3,2,2,5,2,47.92,30.56,49.4,37.5,2,United States,Texas,NA,31.170604705,-99.6843408554231,28995881,USA,US,840,USD,48,ChIJSTKCCzZwQIYRPN4IGI8c6xY,Texas,US48,NA,USA.44_1
7dc8ca27,2021-09-28,4035865,64806,NA,35277310,33045037,18030979,15145547,9881,3103,NA,-2,0,-1,0,0,0,-1,3,2,3,2,2,5,2,47.92,30.56,49.4,37.5,2,United States,Texas,NA,31.170604705,-99.6843408554231,28995881,USA,US,840,USD,48,ChIJSTKCCzZwQIYRPN4IGI8c6xY,Texas,US48,NA,USA.44_1
7dc8ca27,2021-09-29,4050122,65191,NA,35381426,33130476,18053827,15172841,9391,3018,NA,-2,0,-1,0,0,0,-1,3,2,3,2,2,5,2,47.92,30.56,49.4,37.5,2,United States,Texas,NA,31.170604705,-99.6843408554231,28995881,USA,US,840,USD,48,ChIJSTKCCzZwQIYRPN4IGI8c6xY,Texas,US48,NA,USA.44_1
7dc8ca27,2021-09-30,4059956,65532,NA,35487816,33216438,18076153,15200960,9283,2931,NA,-2,0,-1,0,0,0,-1,3,2,3,2,2,5,2,47.92,30.56,49.4,37.5,2,United States,Texas,NA,31.170604705,-99.6843408554231,28995881,USA,US,840,USD,48,ChIJSTKCCzZwQIYRPN4IGI8c6xY,Texas,US48,NA,USA.44_1
7dc8ca27,2021-10-01,4069475,65858,NA,35585668,33317451,18100811,15235534,8811,2771,NA,-2,0,-1,0,0,0,-1,3,2,3,2,2,5,2,47.92,30.56,49.4,37.5,2,United States,Texas,NA,31.170604705,-99.6843408554231,28995881,USA,US,840,USD,48,ChIJSTKCCzZwQIYRPN4IGI8c6xY,Texas,US48,NA,USA.44_1
7dc8ca27,2021-10-02,4075826,66106,NA,35653465,33368964,18115125,15257228,8492,2664,NA,-2,0,-1,0,0,0,-1,3,2,3,2,2,5,2,47.92,30.56,49.4,37.5,2,United States,Texas,NA,31.170604705,-99.6843408554231,28995881,USA,US,840,USD,48,ChIJSTKCCzZwQIYRPN4IGI8c6xY,Texas,US48,NA,USA.44_1
7dc8ca27,2021-10-03,4076957,66234,NA,35695974,33399201,18123370,15270105,8374,2663,NA,-2,0,-1,0,0,0,-1,3,2,3,2,2,5,2,47.92,30.56,49.4,37.5,2,United States,Texas,NA,31.170604705,-99.6843408554231,28995881,USA,US,840,USD,48,ChIJSTKCCzZwQIYRPN4IGI8c6xY,Texas,US48,NA,USA.44_1
7dc8ca27,2021-10-04,4084775,66367,NA,35753274,33470324,18141915,15292714,8309,2646,NA,-2,0,1,0,0,0,-1,3,2,3,2,2,5,2,49.48,33.33,51.19,37.5,2,United States,Texas,NA,31.170604705,-99.6843408554231,28995881,USA,US,840,USD,48,ChIJSTKCCzZwQIYRPN4IGI8c6xY,Texas,US48,NA,USA.44_1
7dc8ca27,2021-10-05,4095417,66638,NA,35845096,33540524,18160066,15314215,8047,2582,NA,-2,0,1,0,0,0,-1,3,2,3,2,2,5,2,49.48,33.33,51.19,37.5,2,United States,Texas,NA,31.170604705,-99.6843408554231,28995881,USA,US,840,USD,48,ChIJSTKCCzZwQIYRPN4IGI8c6xY,Texas,US48,NA,USA.44_1
7dc8ca27,2021-10-06,4108141,67015,NA,35942944,33613599,18177978,15335411,7461,2444,NA,-2,0,1,0,0,0,-1,3,2,3,2,2,5,2,49.48,33.33,51.19,37.5,2,United States,Texas,NA,31.170604705,-99.6843408554231,28995881,USA,US,840,USD,48,ChIJSTKCCzZwQIYRPN4IGI8c6xY,Texas,US48,NA,USA.44_1
7dc8ca27,2021-10-07,4116095,67267,NA,36041280,33686015,18196335,15356889,7493,2335,NA,-2,0,1,0,0,0,-1,3,2,3,2,2,5,2,49.48,33.33,51.19,37.5,2,United States,Texas,NA,31.170604705,-99.6843408554231,28995881,USA,US,840,USD,48,ChIJSTKCCzZwQIYRPN4IGI8c6xY,Texas,US48,NA,USA.44_1
7dc8ca27,2021-10-08,4123946,67659,NA,36128447,33772086,18218258,15384032,7267,2353,NA,-2,0,1,0,0,0,-1,3,2,3,2,2,5,2,49.48,33.33,51.19,37.5,2,United States,Texas,NA,31.170604705,-99.6843408554231,28995881,USA,US,840,USD,48,ChIJSTKCCzZwQIYRPN4IGI8c6xY,Texas,US48,NA,USA.44_1
7dc8ca27,2021-10-09,4128945,67889,NA,36193474,33813640,18230030,15400395,6908,2277,NA,-2,0,1,0,0,0,-1,3,2,3,2,2,5,2,49.48,33.33,51.19,37.5,2,United States,Texas,NA,31.170604705,-99.6843408554231,28995881,USA,US,840,USD,48,ChIJSTKCCzZwQIYRPN4IGI8c6xY,Texas,US48,NA,USA.44_1
7dc8ca27,2021-10-10,4129954,67994,NA,36228881,33838931,18237343,15410770,6623,2225,NA,-2,0,1,0,0,0,-1,3,2,3,2,2,5,2,49.48,33.33,51.19,37.5,2,United States,Texas,NA,31.170604705,-99.6843408554231,28995881,USA,US,840,USD,48,ChIJSTKCCzZwQIYRPN4IGI8c6xY,Texas,US48,NA,USA.44_1
7dc8ca27,2021-10-11,4135402,68057,NA,36282165,33903649,18253875,15430030,6709,2244,NA,-2,0,1,0,0,0,-1,3,2,3,2,2,5,2,49.48,33.33,51.19,37.5,2,United States,Texas,NA,31.170604705,-99.6843408554231,28995881,USA,US,840,USD,48,ChIJSTKCCzZwQIYRPN4IGI8c6xY,Texas,US48,NA,USA.44_1
7dc8ca27,2021-10-12,4145150,68287,NA,36361092,33968957,18271467,15448625,6424,2057,NA,1,1,1,0,0,0,1,3,2,3,1,2,5,2,48.96,37.96,50.6,37.5,2,United States,Texas,NA,31.170604705,-99.6843408554231,28995881,USA,US,840,USD,48,ChIJSTKCCzZwQIYRPN4IGI8c6xY,Texas,US48,NA,USA.44_1
7dc8ca27,2021-10-13,4154847,68587,NA,36451331,34027028,18286876,15466531,6162,2084,NA,1,1,1,0,0,0,1,3,2,3,1,2,5,2,48.96,37.96,50.6,37.5,2,United States,Texas,NA,31.170604705,-99.6843408554231,28995881,USA,US,840,USD,48,ChIJSTKCCzZwQIYRPN4IGI8c6xY,Texas,US48,NA,USA.44_1
7dc8ca27,2021-10-14,4160441,68811,NA,36546503,34087633,18302838,15484628,6122,2009,NA,1,1,1,0,0,0,1,3,2,3,1,2,5,2,48.96,37.96,50.6,37.5,2,United States,Texas,NA,31.170604705,-99.6843408554231,28995881,USA,US,840,USD,48,ChIJSTKCCzZwQIYRPN4IGI8c6xY,Texas,US48,NA,USA.44_1
7dc8ca27,2021-10-15,4167271,69071,NA,36624865,34162417,18322066,15507642,5864,1891,NA,1,1,1,0,0,0,1,3,2,3,1,2,5,2,48.96,37.96,50.6,37.5,2,United States,Texas,NA,31.170604705,-99.6843408554231,28995881,USA,US,840,USD,48,ChIJSTKCCzZwQIYRPN4IGI8c6xY,Texas,US48,NA,USA.44_1
7dc8ca27,2021-10-16,4170584,69273,NA,36681049,34198111,18332835,15521170,5554,1824,NA,1,1,1,0,0,0,1,3,2,3,1,2,5,2,48.96,37.96,50.6,37.5,2,United States,Texas,NA,31.170604705,-99.6843408554231,28995881,USA,US,840,USD,48,ChIJSTKCCzZwQIYRPN4IGI8c6xY,Texas,US48,NA,USA.44_1
7dc8ca27,2021-10-17,4171446,69373,NA,36715931,34219804,18339929,15529236,5515,1827,NA,1,1,1,0,0,0,1,3,2,3,1,2,5,2,48.96,37.96,50.6,37.5,2,United States,Texas,NA,31.170604705,-99.6843408554231,28995881,USA,US,840,USD,48,ChIJSTKCCzZwQIYRPN4IGI8c6xY,Texas,US48,NA,USA.44_1
7dc8ca27,2021-10-18,4176433,69442,NA,36767119,34277682,18356140,15546720,5441,1823,NA,1,1,1,0,0,0,1,3,2,3,1,2,5,2,48.96,37.96,50.6,37.5,2,United States,Texas,NA,31.170604705,-99.6843408554231,28995881,USA,US,840,USD,48,ChIJSTKCCzZwQIYRPN4IGI8c6xY,Texas,US48,NA,USA.44_1
7dc8ca27,2021-10-19,4182689,69649,NA,36852783,34333528,18370745,15562202,5332,1765,NA,1,1,1,0,0,0,1,3,2,3,1,2,5,2,48.96,37.96,50.6,37.5,2,United States,Texas,NA,31.170604705,-99.6843408554231,28995881,USA,US,840,USD,48,ChIJSTKCCzZwQIYRPN4IGI8c6xY,Texas,US48,NA,USA.44_1
7dc8ca27,2021-10-20,4188539,69904,NA,36937105,34392317,18385473,15577984,5066,1751,NA,1,1,1,0,0,0,1,3,2,3,1,2,5,2,48.96,37.96,50.6,37.5,2,United States,Texas,NA,31.170604705,-99.6843408554231,28995881,USA,US,840,USD,48,ChIJSTKCCzZwQIYRPN4IGI8c6xY,Texas,US48,NA,USA.44_1
7dc8ca27,2021-10-21,4194234,70128,NA,37029928,34453760,18400469,15594280,5097,1687,NA,1,1,1,0,0,0,1,3,2,3,1,2,5,2,48.96,37.96,50.6,37.5,2,United States,Texas,NA,31.170604705,-99.6843408554231,28995881,USA,US,840,USD,48,ChIJSTKCCzZwQIYRPN4IGI8c6xY,Texas,US48,NA,USA.44_1
7dc8ca27,2021-10-22,4198500,70355,NA,37108336,34557568,18420403,15615016,4887,1648,NA,1,1,1,0,0,0,1,3,2,3,1,2,5,2,48.96,37.96,50.6,37.5,2,United States,Texas,NA,31.170604705,-99.6843408554231,28995881,USA,US,840,USD,48,ChIJSTKCCzZwQIYRPN4IGI8c6xY,Texas,US48,NA,USA.44_1
7dc8ca27,2021-10-23,4201408,70531,NA,37161847,34623357,18433564,15628046,4658,1564,NA,1,1,1,0,0,0,1,3,2,3,1,2,5,2,48.96,37.96,50.6,37.5,2,United States,Texas,NA,31.170604705,-99.6843408554231,28995881,USA,US,840,USD,48,ChIJSTKCCzZwQIYRPN4IGI8c6xY,Texas,US48,NA,USA.44_1
